Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Germany,Netherlands,2018,Exports & Imports,4178,4086,94.72,90.82,-5342731.43,99570744.25,104913475.7,8.12,6.37,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Norway,2018,Exports & Imports,3522,1893,79.85,42.08,2324281.24,11025438.33,8701157.09,0.67,0.71,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Nepal,2018,Exports & Imports,602,316,13.65,7.02,22487.61,55445.77,32958.16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Nauru,2018,Exports & Imports,2,2,0.05,0.04,37.14,38.88,1.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,New Zealand,2018,Exports & Imports,2563,968,58.1,21.52,874157.78,1777437.36,903279.57,0.07,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,"Other Asia, nes",2018,Exports & Imports,2895,2351,65.63,52.26,-2896745.79,9347115.9,12243861.69,0.95,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Oman,2018,Exports & Imports,1861,194,42.19,4.31,910151.07,961607.51,51456.44,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Pakistan,2018,Exports & Imports,2057,1045,46.63,23.23,-468829.57,1544621.46,2013451.03,0.16,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Panama,2018,Exports & Imports,1489,176,33.76,3.91,458387.22,498638.73,40251.51,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Pitcairn,2018,Exports & Imports,,2,,0.04,,,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Peru,2018,Exports & Imports,2190,619,49.65,13.76,-470396.48,1008063.01,1478459.49,0.11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Philippines,2018,Exports & Imports,2237,1022,50.71,22.72,-1292389.19,3065463.55,4357852.73,0.34,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Palau,2018,Exports & Imports,34,3,0.77,0.07,225.21,255.63,30.41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Papua New Guinea,2018,Exports & Imports,305,28,6.91,0.62,-223009.2,26788.32,249797.53,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Poland,2018,Exports & Imports,4166,3543,94.45,78.75,9511909.98,74773677.15,65261767.17,5.05,4.79,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,"Korea, Dem. Rep.",2018,Exports & Imports,144,83,3.26,1.84,736.93,3272.88,2535.94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Portugal,2018,Exports & Imports,3657,2204,82.91,48.99,3798812.48,11853228.6,8054416.12,0.62,0.76,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Paraguay,2018,Exports & Imports,1486,113,33.69,2.51,143594.15,210939.24,67345.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Occ.Pal.Terr,2018,Exports & Imports,677,35,15.35,0.78,105627.18,107124.75,1497.57,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,French Polynesia,2018,Exports & Imports,786,40,17.82,0.89,32473.53,35816.2,3342.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Qatar,2018,Exports & Imports,2158,313,48.92,6.96,1221269.33,1631414.5,410145.17,0.03,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Romania,2018,Exports & Imports,3776,2153,85.6,47.86,361634.05,19211630.32,18849996.27,1.46,1.23,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Russian Federation,2018,Exports & Imports,3653,2031,82.82,45.14,736207.65,31350927.51,30614719.86,2.37,2.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Rwanda,2018,Exports & Imports,621,38,14.08,0.84,26214.04,52919.21,26705.16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,South Asia,2018,Exports & Imports,3471,3148,78.69,69.97,-2570817.02,18034488.9,20605305.92,1.59,1.15,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Saudi Arabia,2018,Exports & Imports,2737,649,62.05,14.43,6064555.1,7484085.16,1419530.07,0.11,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Senegal,2018,Exports & Imports,1139,90,25.82,2,123086.22,149800.3,26714.08,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,3210,1579,72.77,35.1,1084144.97,3484302.46,2400157.5,0.19,0.22,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Singapore,2018,Exports & Imports,3095,1454,70.17,32.32,1730231.51,9518147.44,7787915.93,0.6,0.61,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Saint Helena,2018,Exports & Imports,4,3,0.09,0.07,15.57,107.78,92.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Solomon Islands,2018,Exports & Imports,40,9,0.91,0.2,211.91,298.49,86.58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Sierra Leone,2018,Exports & Imports,422,70,9.57,1.56,-7630.19,24238.71,31868.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,El Salvador,2018,Exports & Imports,1068,195,24.21,4.33,185678.87,257771.25,72092.38,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,San Marino,2018,Exports & Imports,612,144,13.87,3.2,48653.82,61345.1,12691.28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Somalia,2018,Exports & Imports,320,15,7.25,0.33,25976.95,27008.99,1032.04,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Special Categories,2018,Exports & Imports,12,25,0.27,0.56,-22287549.09,11466788.41,33754337.5,2.61,0.73,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Saint Pierre and Miquelon,2018,Exports & Imports,42,1,0.95,0.02,765.58,765.61,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,South Sudan,2018,Exports & Imports,170,3,3.85,0.07,5891.22,6037.97,146.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Sub-Saharan Africa,2018,Exports & Imports,3472,1881,78.71,41.81,144030.58,15929528.39,15785497.8,1.22,1.02,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Sao Tome and Principe,2018,Exports & Imports,38,2,0.86,0.04,320.48,341.31,20.84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Sudan,2018,Exports & Imports,924,34,20.95,0.76,177289.94,194448.9,17158.96,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Suriname,2018,Exports & Imports,586,38,13.29,0.84,25051.49,26018.05,966.56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Slovak Republic,2018,Exports & Imports,3684,2312,83.52,51.39,-630699.9,16360783.47,16991483.37,1.31,1.05,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Slovenia,2018,Exports & Imports,3638,1969,82.48,43.77,-883321.62,6595845.71,7479167.33,0.58,0.42,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Sweden,2018,Exports & Imports,3881,2777,87.98,61.72,12282802.86,31001802.53,18718999.67,1.45,1.98,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Eswatini,2018,Exports & Imports,92,40,2.09,0.89,3151.94,8667.37,5515.43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Saint Maarten (Dutch part),2018,Exports & Imports,304,8,6.89,0.18,4180.1,4330.46,150.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Seychelles,2018,Exports & Imports,652,27,14.78,0.6,14232.22,18538.58,4306.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Syrian Arab Republic,2018,Exports & Imports,837,272,18.98,6.05,88358.33,106121.93,17763.6,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Turks and Caicos Isl.,2018,Exports & Imports,34,1,0.77,0.02,1152.06,1190.54,38.49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Chad,2018,Exports & Imports,290,9,6.57,0.2,16077.48,17497.5,1420.02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Togo,2018,Exports & Imports,746,37,16.91,0.82,53868.95,60476.69,6607.74,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
