Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Hungary,"Other Asia, nes",2018,Exports & Imports,479,1039,11.96,23.83,-380471.33,176985.37,557456.7,0.47,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Oman,2018,Exports & Imports,267,30,6.67,0.69,6198.01,14073.86,7875.85,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Pakistan,2018,Exports & Imports,306,235,7.64,5.39,7238.1,26193.08,18954.99,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Panama,2018,Exports & Imports,172,16,4.29,0.37,17112.11,17219.21,107.1,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Pitcairn,2018,Exports & Imports,,1,,0.02,,,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Peru,2018,Exports & Imports,220,109,5.49,2.5,26035.87,27128.84,1092.97,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Philippines,2018,Exports & Imports,214,139,5.34,3.19,-93471.67,64599.71,158071.38,0.13,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Papua New Guinea,2018,Exports & Imports,6,2,0.15,0.05,190.48,194.13,3.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Poland,2018,Exports & Imports,2239,2956,55.89,67.8,-1544682.36,5226881.3,6771563.66,5.77,4.22,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Portugal,2018,Exports & Imports,895,660,22.34,15.14,322801.42,575732.92,252931.5,0.22,0.46,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Paraguay,2018,Exports & Imports,103,7,2.57,0.16,5293.75,5303.53,9.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
